Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,Player-additional
139,Spencer Hawes,21,SAC,C,72,59,1904,312,666,.468,26,87,.299,286,579,.494,.488,73,106,.689,145,291,436,158,32,83,131,200,723,0,,hawessp01
140,Gilbert Arenas,28,WAS,PG,32,32,1169,253,616,.411,63,181,.348,190,435,.437,.462,153,207,.739,17,116,133,230,41,9,117,95,722,1,,arenagi01
141,Brad Miller,33,CHI,C,82,37,1950,250,581,.430,37,132,.280,213,449,.474,.462,182,220,.827,83,316,399,154,44,29,107,189,719,0,,millebr01
142,Matt Barnes,29,ORL,SF,81,58,2097,271,557,.487,66,207,.319,205,350,.586,.546,108,146,.740,106,339,445,134,59,30,112,185,716,0,DPOY-17,barnema02
143,Rasheed Wallace,35,BOS,C,79,13,1780,266,650,.409,82,290,.283,184,360,.511,.472,96,125,.768,42,283,325,80,80,70,63,222,710,0,,wallara01
144,Randy Foye,26,WAS,PG,70,38,1667,256,619,.414,63,182,.346,193,437,.442,.464,129,145,.890,16,114,130,228,33,10,94,123,704,0,,foyera01
145,Brendan Haywood,30,2TM,C,77,67,2355,276,491,.562,0,1,.000,276,490,.563,.562,152,245,.620,278,437,715,43,26,158,99,209,704,0,DPOY-17,haywobr01
145,Brendan Haywood,30,WAS,C,49,48,1614,188,335,.561,0,0,,188,335,.561,.561,102,158,.646,200,307,507,18,18,101,67,145,478,0,,haywobr01
145,Brendan Haywood,30,DAL,C,28,19,741,88,156,.564,0,1,.000,88,155,.568,.564,50,87,.575,78,130,208,25,8,57,32,64,226,0,,haywobr01
146,José Calderón,28,TOR,PG,68,39,1817,274,568,.482,68,171,.398,206,397,.519,.542,83,104,.798,23,119,142,404,47,7,99,135,699,0,,caldejo01
147,J.J. Hickson,21,CLE,PF,81,73,1691,289,522,.554,0,1,.000,289,521,.555,.554,111,163,.681,110,290,400,40,36,39,92,132,689,0,,hicksjj01
148,Andrei Kirilenko,28,UTA,SF,58,35,1681,244,482,.506,26,89,.292,218,393,.555,.533,174,234,.744,76,188,264,158,83,71,79,102,688,0,DPOY-16,kirilan01
149,Joakim Noah,24,CHI,C,64,54,1925,262,520,.504,0,0,,262,520,.504,.504,163,219,.744,220,484,704,132,32,100,117,198,687,0,,noahjo01
150,Quentin Richardson,29,MIA,SF,76,75,2082,242,561,.431,142,358,.397,100,203,.493,.558,52,71,.732,64,310,374,93,70,18,62,169,678,0,,richaqu01
151,Jared Dudley,24,PHO,SF,82,1,1991,225,490,.459,120,262,.458,105,228,.461,.582,104,138,.754,99,182,281,115,81,16,68,162,674,0,6MOY-11,dudleja01
152,Ramon Sessions,23,MIN,PG,82,1,1732,253,555,.456,1,15,.067,252,540,.467,.457,167,233,.717,58,156,214,258,55,5,137,137,674,0,,sessira01
153,Shannon Brown,24,LAL,SG,82,7,1700,253,592,.427,62,189,.328,191,403,.474,.480,99,121,.818,30,153,183,108,57,31,67,129,667,0,,brownsh01
154,Samuel Dalembert,28,PHI,C,82,80,2124,285,523,.545,0,0,,285,523,.545,.545,97,133,.729,239,545,784,64,42,151,123,252,667,0,,dalemsa01
155,Kenyon Martin,32,DEN,PF,58,58,1986,283,620,.456,8,29,.276,275,591,.465,.463,93,167,.557,142,404,546,109,72,61,91,186,667,0,DPOY-17,martike01
156,C.J. Watson,25,GSW,PG,65,15,1788,247,528,.468,45,145,.310,202,383,.527,.510,128,166,.771,28,141,169,180,103,8,69,124,667,0,,watsocj01
157,Mike Dunleavy,29,IND,SF,67,15,1486,229,558,.410,75,236,.318,154,322,.478,.478,133,158,.842,25,211,236,103,38,15,72,105,666,0,,dunlemi02
158,DeMar DeRozan,20,TOR,SG,77,65,1664,255,512,.498,4,16,.250,251,496,.506,.502,148,194,.763,66,157,223,53,43,18,62,176,662,0,,derozde01
159,Tayshaun Prince,29,DET,SF,49,49,1664,282,580,.486,27,73,.370,255,507,.503,.509,70,98,.714,71,177,248,161,34,22,60,77,661,0,,princta01
160,Chase Budinger,21,HOU,SF,74,4,1488,249,565,.441,92,249,.369,157,316,.497,.522,67,87,.770,38,182,220,88,34,11,48,85,657,0,,budinch01
161,Chris Douglas-Roberts,23,NJN,SF,67,38,1730,255,573,.445,14,54,.259,241,519,.464,.457,133,157,.847,45,153,198,93,55,19,97,101,657,0,,douglch01
162,Terrence Williams,22,NJN,SF,78,9,1764,261,651,.401,31,100,.310,230,551,.417,.425,103,144,.715,46,302,348,223,43,10,124,126,656,1,,willite01
163,Mickaël Piétrus,27,ORL,SF,75,24,1687,233,539,.432,116,306,.379,117,233,.502,.540,69,109,.633,39,176,215,49,53,31,69,138,651,0,,pietrmi01
164,Anderson Varejão,27,CLE,PF,76,7,2166,267,467,.572,1,5,.200,266,462,.576,.573,116,175,.663,189,389,578,87,71,67,67,223,651,0,DPOY-96MOY-3DEF2,varejan01
165,Donté Greene,21,SAC,SF,76,50,1630,244,553,.441,69,183,.377,175,370,.473,.504,90,140,.643,53,181,234,71,41,53,93,150,647,0,,greendo01
166,Nenad Krstić,26,OKC,C,76,76,1741,281,560,.502,1,5,.200,280,555,.505,.503,76,106,.717,134,249,383,52,32,45,58,177,639,0,,krstine01
167,Nick Young,24,WAS,SG,74,23,1421,233,558,.418,69,170,.406,164,388,.423,.479,104,130,.800,20,82,102,48,28,8,56,147,639,0,,youngni01
168,DeJuan Blair,20,SAS,PF,82,23,1494,275,495,.556,0,2,.000,275,493,.558,.556,88,161,.547,200,326,526,65,50,39,112,224,638,0,,blairde01
169,Willie Green,28,PHI,SG,73,18,1553,248,543,.457,47,136,.346,201,407,.494,.500,95,114,.833,20,109,129,152,32,11,67,135,638,0,,greenwi01
170,Shaquille O'Neal,37,CLE,C,53,53,1240,262,463,.566,0,1,.000,262,462,.567,.566,112,226,.496,93,262,355,80,15,62,105,169,636,0,,onealsh01
171,Goran Dragić,23,PHO,PG,80,2,1442,222,491,.452,74,188,.394,148,303,.488,.527,117,159,.736,38,133,171,241,48,8,126,131,635,0,,dragigo01
172,Andrés Nocioni,30,SAC,SF,75,28,1477,234,587,.399,96,249,.386,138,338,.408,.480,71,99,.717,32,190,222,75,32,26,67,160,635,0,,nocioan01
173,Jerryd Bayless,21,POR,SG,74,11,1304,200,483,.414,29,92,.315,171,391,.437,.444,201,242,.831,18,102,120,172,26,5,94,152,630,0,,bayleje01
174,Will Bynum,27,DET,PG,63,20,1667,237,534,.444,12,55,.218,225,479,.470,.455,142,178,.798,24,118,142,283,55,7,115,143,628,0,,bynumwi01
175,Yi Jianlian,22,NJN,PF,52,51,1655,227,563,.403,15,41,.366,212,522,.406,.417,154,193,.798,115,257,372,47,37,52,77,170,623,0,,jianlyi01
176,C.J. Miles,22,UTA,SF,63,28,1497,241,562,.429,74,217,.341,167,345,.484,.495,66,95,.695,42,126,168,105,58,17,81,190,622,0,,milescj01
177,Kyle Lowry,23,HOU,PG,68,0,1651,184,464,.397,37,136,.272,147,328,.448,.436,215,260,.827,91,156,247,305,60,9,116,173,620,0,6MOY-11,lowryky01
178,Earl Watson,30,IND,PG,79,52,2322,223,524,.426,53,184,.288,170,340,.500,.476,120,169,.710,54,186,240,399,104,16,175,181,619,0,,watsoea01
179,Derek Fisher,35,LAL,PG,82,82,2227,212,558,.380,78,224,.348,134,334,.401,.450,113,132,.856,25,145,170,201,90,9,78,202,615,0,,fishede01
180,J.J. Barea,25,DAL,PG,78,18,1546,232,527,.440,56,157,.357,176,370,.476,.493,76,90,.844,17,129,146,258,35,6,102,119,596,0,,bareajo01
181,Anthony Parker,34,CLE,SG,81,81,2289,206,475,.434,108,261,.414,98,214,.458,.547,75,95,.789,30,201,231,157,63,18,71,151,595,0,,parkean01
182,Sam Young,24,MEM,SF,80,1,1321,224,497,.451,11,56,.196,213,441,.483,.462,136,175,.777,77,124,201,52,34,20,94,106,595,0,,youngsa01
183,Jordan Farmar,23,LAL,PG,82,0,1474,224,515,.435,86,229,.376,138,286,.483,.518,57,85,.671,14,117,131,127,52,11,72,109,591,0,,farmajo01
184,Jrue Holiday,19,PHI,PG,73,51,1767,230,520,.442,62,159,.390,168,361,.465,.502,65,86,.756,56,135,191,280,79,18,156,153,587,0,,holidjr01
185,Mike Miller,29,WAS,SG,54,50,1805,217,433,.501,82,171,.480,135,262,.515,.596,70,85,.824,55,281,336,212,39,12,115,131,586,0,,millemi01
186,Steve Blake,29,2TM,PG,80,38,2159,217,522,.416,116,294,.395,101,228,.443,.527,36,48,.750,21,166,187,380,58,6,128,123,586,1,,blakest01
186,Steve Blake,29,POR,PG,51,28,1397,143,355,.403,78,207,.377,65,148,.439,.513,24,32,.750,15,103,118,203,37,2,65,84,388,0,,blakest01
186,Steve Blake,29,LAC,PG,29,10,762,74,167,.443,38,87,.437,36,80,.450,.557,12,16,.750,6,63,69,177,21,4,63,39,198,1,,blakest01
187,Craig Smith,26,LAC,PF,75,2,1232,226,397,.569,1,5,.200,225,392,.574,.571,132,208,.635,97,190,287,84,33,25,88,194,585,0,,smithcr01
188,Nate Robinson,25,2TM,PG,56,2,1115,215,493,.436,87,223,.390,128,270,.474,.524,50,67,.746,28,82,110,163,49,5,73,116,567,0,,robinna01
188,Nate Robinson,25,NYK,PG,30,2,733,152,336,.452,51,136,.375,101,200,.505,.528,42,54,.778,23,49,72,112,27,5,53,66,397,0,,robinna01
188,Nate Robinson,25,BOS,PG,26,0,382,63,157,.401,36,87,.414,27,70,.386,.516,8,13,.615,5,33,38,51,22,0,20,50,170,0,,robinna01
189,Marcus Camby,35,2TM,PF,74,74,2314,238,501,.475,2,7,.286,236,494,.478,.477,78,122,.639,249,622,871,186,95,146,91,161,556,0,DPOY-10,cambyma01
189,Marcus Camby,35,LAC,PF,51,51,1596,166,356,.466,2,6,.333,164,350,.469,.469,60,91,.659,166,450,616,151,69,99,64,105,394,0,,cambyma01
189,Marcus Camby,35,POR,C,23,23,718,72,145,.497,0,1,.000,72,144,.500,.497,18,31,.581,83,172,255,35,26,47,27,56,162,0,,cambyma01
190,Darius Songaila,31,NOH,C,75,1,1410,241,488,.494,1,6,.167,240,482,.498,.495,60,74,.811,59,173,232,70,62,14,81,206,543,0,,songada01
191,Ty Lawson,22,DEN,PG,65,8,1318,201,390,.515,34,83,.410,167,307,.544,.559,106,140,.757,42,82,124,203,48,2,82,89,542,0,,lawsoty01
192,Anthony Tolliver,24,2TM,PF,46,29,1427,193,449,.430,50,152,.329,143,297,.481,.486,103,134,.769,84,236,320,87,32,33,46,128,539,0,,tollian01
192,Anthony Tolliver,24,POR,PF,2,0,4,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,1,1,0,0,0,0,1,0,0,,tollian01
192,Anthony Tolliver,24,GSW,PF,44,29,1423,193,448,.431,50,151,.331,143,297,.481,.487,103,134,.769,84,235,319,87,32,33,46,127,539,0,,tollian01
193,Shane Battier,31,HOU,SG,67,62,2168,178,447,.398,101,279,.362,77,168,.458,.511,77,106,.726,74,238,312,164,53,76,64,139,534,0,DPOY-15,battish01
194,Marreese Speights,22,PHI,C,62,1,1016,212,444,.477,0,5,.000,212,439,.483,.477,108,145,.745,85,167,252,36,29,34,51,152,532,0,,speigma01
195,Delonte West,26,CLE,SG,60,3,1500,194,436,.445,25,77,.325,169,359,.471,.474,115,142,.810,29,140,169,196,55,28,90,86,528,0,,westde01
196,Mario Chalmers,23,MIA,PG,73,22,1807,182,454,.401,75,236,.318,107,218,.491,.483,82,110,.745,25,110,135,246,91,12,123,175,521,0,,chalmma01
197,Sonny Weems,23,TOR,SG,69,19,1368,236,458,.515,2,15,.133,234,443,.528,.517,44,64,.688,42,150,192,101,39,25,65,126,518,0,,weemsso01
198,Jason Maxiell,26,DET,C,76,29,1550,212,415,.511,0,1,.000,212,414,.512,.511,89,155,.574,161,240,401,39,36,38,68,175,513,0,,maxieja01
199,Amir Johnson,22,TOR,PF,82,5,1453,208,334,.623,0,4,.000,208,330,.630,.623,95,149,.638,154,241,395,48,44,66,63,255,511,0,,johnsam01
200,Ronnie Brewer,24,2TM,SG,58,53,1742,209,429,.487,8,31,.258,201,398,.505,.497,85,133,.639,45,142,187,154,91,15,53,80,511,0,,brewero02
200,Ronnie Brewer,24,UTA,SG,53,53,1662,206,416,.495,8,31,.258,198,385,.514,.505,81,128,.633,44,136,180,151,85,15,51,80,501,0,,brewero02
200,Ronnie Brewer,24,MEM,SG,5,0,80,3,13,.231,0,0,,3,13,.231,.231,4,5,.800,1,6,7,3,6,0,2,0,10,0,,brewero02
201,Dorell Wright,24,MIA,SF,72,1,1496,194,419,.463,61,157,.389,133,262,.508,.536,61,69,.884,50,185,235,91,52,32,53,94,510,0,,wrighdo01
202,D.J. Augustin,22,CHA,PG,80,2,1472,168,435,.386,70,178,.393,98,257,.381,.467,102,131,.779,11,86,97,193,45,5,74,127,508,0,,augusdj01
203,Tyrus Thomas,23,2TM,C,54,3,1220,194,420,.462,0,3,.000,194,417,.465,.462,120,175,.686,81,254,335,56,63,85,92,129,508,0,,thomaty01
203,Tyrus Thomas,23,CHI,PF,29,3,678,99,205,.483,0,1,.000,99,204,.485,.483,58,90,.644,42,141,183,33,40,48,52,64,256,0,,thomaty01
203,Tyrus Thomas,23,CHA,C,25,0,542,95,215,.442,0,2,.000,95,213,.446,.442,62,85,.729,39,113,152,23,23,37,40,65,252,0,,thomaty01
204,Wayne Ellington,22,MIN,SG,76,1,1384,190,448,.424,64,162,.395,126,286,.441,.496,61,70,.871,33,126,159,74,20,5,74,72,505,0,,ellinwa01
205,Rudy Fernández,24,POR,SG,62,2,1441,160,423,.378,98,266,.368,62,157,.395,.494,85,98,.867,35,129,164,127,62,11,72,87,503,0,,fernaru01
206,Roger Mason,29,SAS,SG,79,5,1515,193,496,.389,88,264,.333,105,232,.453,.478,27,34,.794,11,151,162,137,30,14,59,99,501,0,,masonro01
207,Chris Duhon,27,NYK,PG,67,59,2072,168,451,.373,90,258,.349,78,193,.404,.472,68,95,.716,28,150,178,378,59,3,110,83,494,0,,duhonch01
208,Jason Williams,34,ORL,PG,82,18,1703,189,426,.444,84,221,.380,105,205,.512,.542,31,41,.756,7,119,126,298,53,3,87,65,493,0,,willija02
209,Thabo Sefolosha,25,OKC,SG,82,82,2348,194,441,.440,41,131,.313,153,310,.494,.486,60,89,.674,76,311,387,145,97,46,90,154,489,0,DPOY-8DEF2,sefolth01
210,Ryan Anderson,21,ORL,PF,63,6,911,169,388,.436,78,211,.370,91,177,.514,.536,71,82,.866,70,132,202,37,25,14,56,81,487,0,,anderry01
211,Kris Humphries,24,2TM,PF,69,0,1221,180,408,.441,0,1,.000,180,407,.442,.441,127,190,.668,120,258,378,32,36,48,66,145,487,0,,humphkr01
211,Kris Humphries,24,DAL,PF,25,0,315,53,115,.461,0,0,,53,115,.461,.461,25,44,.568,38,57,95,7,7,11,13,43,131,0,,humphkr01
211,Kris Humphries,24,NJN,PF,44,0,906,127,293,.433,0,1,.000,127,292,.435,.433,102,146,.699,82,201,283,25,29,37,53,102,356,0,,humphkr01
212,T.J. Ford,26,IND,PG,47,32,1189,186,418,.445,8,50,.160,178,368,.484,.455,104,135,.770,41,108,149,180,44,11,90,102,484,0,,fordtj01
213,Toney Douglas,23,NYK,PG,56,12,1087,179,391,.458,68,175,.389,111,216,.514,.545,55,68,.809,40,68,108,112,42,3,55,116,481,0,,douglto01
214,Zydrunas Ilgauskas,34,CLE,C,64,6,1339,194,438,.443,11,23,.478,183,415,.441,.455,75,101,.743,114,231,345,48,14,50,63,183,474,0,,ilgauzy01
215,Eddie House,31,2TM,PG,68,0,1217,173,455,.380,79,227,.348,94,228,.412,.467,48,52,.923,13,96,109,85,40,7,47,81,473,0,,houseed01
215,Eddie House,31,BOS,PG,50,0,846,129,322,.401,64,167,.383,65,155,.419,.500,36,40,.900,7,62,69,48,28,7,27,61,358,0,,houseed01
215,Eddie House,31,NYK,SG,18,0,371,44,133,.331,15,60,.250,29,73,.397,.387,12,12,1.000,6,34,40,37,12,0,20,20,115,0,,houseed01
216,Marco Belinelli,23,TOR,SG,66,1,1121,154,379,.406,60,158,.380,94,221,.425,.485,101,121,.835,14,81,95,89,42,5,60,80,469,0,,belinma01
217,Serge Ibaka,20,OKC,PF,73,0,1323,201,370,.543,1,2,.500,200,368,.543,.545,58,92,.630,138,259,397,10,25,97,68,194,461,0,,ibakase01
218,Charlie Bell,30,MIL,SG,71,39,1611,169,443,.381,73,200,.365,96,243,.395,.464,48,67,.716,31,101,132,104,39,12,54,136,459,0,,bellch01
219,Nazr Mohammed,32,CHA,C,58,29,984,189,342,.553,0,0,,189,342,.553,.553,81,125,.648,114,190,304,28,15,43,53,105,459,0,,mohamna01
220,Matt Bonner,29,SAS,PF,65,8,1161,166,372,.446,90,231,.390,76,141,.539,.567,35,48,.729,52,162,214,68,30,24,39,109,457,0,,bonnema01
221,Maurice Evans,31,ATL,SF,79,5,1317,175,393,.445,57,169,.337,118,224,.527,.518,46,61,.754,59,95,154,48,34,17,20,125,453,0,,evansma01
222,Luc Mbah a Moute,23,MIL,PF,73,62,1866,177,369,.480,6,17,.353,171,352,.486,.488,93,133,.699,171,229,400,81,60,39,70,181,453,0,DPOY-17,mbahalu01
223,Damien Wilkins,30,MIN,SF,80,31,1585,165,381,.433,18,61,.295,147,320,.459,.457,103,129,.798,72,177,249,135,66,25,76,144,451,0,,wilkida02
224,Chris Andersen,31,DEN,PF,76,0,1695,142,251,.566,0,3,.000,142,248,.573,.566,164,236,.695,147,336,483,33,42,143,59,171,448,0,,anderch01
225,Ryan Hollins,25,MIN,C,73,27,1223,169,303,.558,0,1,.000,169,302,.560,.558,109,158,.690,79,128,207,51,19,38,95,199,447,0,,holliry01
226,Antonio McDyess,35,SAS,PF,77,50,1617,205,428,.479,0,2,.000,205,426,.481,.479,36,57,.632,149,306,455,83,43,32,79,147,446,0,,mcdyean01
227,Josh Howard,29,2TM,SF,35,12,918,157,388,.405,23,86,.267,134,302,.444,.434,109,139,.784,30,95,125,48,26,11,46,91,446,0,,howarjo01
227,Josh Howard,29,DAL,SF,31,9,827,137,342,.401,20,75,.267,117,267,.438,.430,94,119,.790,26,86,112,44,23,9,43,78,388,0,,howarjo01
227,Josh Howard,29,WAS,SF,4,3,91,20,46,.435,3,11,.273,17,35,.486,.467,15,20,.750,4,9,13,4,3,2,3,13,58,0,,howarjo01
228,Earl Boykins,33,WAS,PG,67,1,1117,172,403,.427,19,60,.317,153,343,.446,.450,77,89,.865,17,58,75,171,24,3,69,48,440,0,,boykiea01
229,Carlos Arroyo,30,MIA,PG,72,35,1585,178,375,.475,7,25,.280,171,350,.489,.484,76,90,.844,26,104,130,225,36,6,54,102,439,0,,arroyca01
230,Nick Collison,29,OKC,C,75,5,1557,182,309,.589,1,4,.250,181,305,.593,.591,74,107,.692,152,232,384,38,37,48,63,230,439,0,,collini01
231,Juwan Howard,36,POR,C,73,27,1632,191,375,.509,0,1,.000,191,374,.511,.509,55,70,.786,108,227,335,61,27,10,72,191,437,0,,howarju01
232,Antoine Wright,25,TOR,SF,67,10,1392,162,399,.406,58,173,.335,104,226,.460,.479,53,77,.688,38,152,190,71,30,11,58,134,435,0,,wrighan01
233,Sergio Rodríguez,23,2TM,PG,66,8,1048,167,351,.476,32,91,.352,135,260,.519,.521,68,93,.731,24,65,89,212,50,5,114,84,434,0,,rodrise01
233,Sergio Rodríguez,23,SAC,PG,39,0,517,88,190,.463,15,42,.357,73,148,.493,.503,43,62,.694,15,35,50,121,29,3,59,46,234,0,,rodrise01
233,Sergio Rodríguez,23,NYK,PG,27,8,531,79,161,.491,17,49,.347,62,112,.554,.543,25,31,.806,9,30,39,91,21,2,55,38,200,0,,rodrise01
234,Robin Lopez,21,PHO,C,51,31,986,171,291,.588,0,0,,171,291,.588,.588,88,125,.704,104,144,248,7,10,53,41,117,430,0,,lopezro01
235,Rafer Alston,33,2TM,PG,52,38,1421,155,446,.348,58,168,.345,97,278,.349,.413,59,81,.728,13,116,129,176,50,10,95,103,427,1,,alstora01
235,Rafer Alston,33,NJN,PG,27,13,766,95,277,.343,28,87,.322,67,190,.353,.394,44,54,.815,9,66,75,104,27,5,61,50,262,1,,alstora01
235,Rafer Alston,33,MIA,PG,25,25,655,60,169,.355,30,81,.370,30,88,.341,.444,15,27,.556,4,50,54,72,23,5,34,53,165,0,,alstora01
236,Leandro Barbosa,27,PHO,PG,44,5,786,155,365,.425,44,136,.324,111,229,.485,.485,64,73,.877,11,58,69,64,23,12,46,71,418,0,,barbole01
237,Larry Hughes,31,2TM,SG,45,16,1115,137,386,.355,43,139,.309,94,247,.381,.411,94,113,.832,23,119,142,137,52,15,75,70,411,0,,hughela01
237,Larry Hughes,31,NYK,SG,31,14,820,102,279,.366,28,97,.289,74,182,.407,.416,65,79,.823,16,94,110,109,40,11,56,53,297,0,,hughela01
237,Larry Hughes,31,CHA,SG,14,2,295,35,107,.327,15,42,.357,20,65,.308,.397,29,34,.853,7,25,32,28,12,4,19,17,114,0,,hughela01
238,A.J. Price,23,IND,PG,56,2,865,145,354,.410,60,174,.345,85,180,.472,.494,60,75,.800,12,76,88,106,35,3,59,53,410,0,,priceaj01
239,James Posey,33,NOH,SF,77,2,1731,126,345,.365,81,242,.335,45,103,.437,.483,66,80,.825,32,297,329,117,42,19,51,204,399,0,,poseyja01
240,Devin Brown,31,2TM,SG,50,37,1060,136,361,.377,58,164,.354,78,197,.396,.457,69,86,.802,29,95,124,65,33,6,62,72,399,0,,brownde02
240,Devin Brown,31,NOH,SG,39,37,967,128,325,.394,54,147,.367,74,178,.416,.477,69,86,.802,27,82,109,58,30,5,57,62,379,0,,brownde02
240,Devin Brown,31,CHI,SG,11,0,93,8,36,.222,4,17,.235,4,19,.211,.278,0,0,,2,13,15,7,3,1,5,10,20,0,,brownde02
241,Rodrigue Beaubois,21,DAL,PG,56,16,700,155,299,.518,45,110,.409,110,189,.582,.594,42,52,.808,12,66,78,74,29,12,54,84,397,0,,beaubro01
242,JaVale McGee,22,WAS,C,60,19,968,156,307,.508,0,1,.000,156,306,.510,.508,74,116,.638,88,155,243,14,16,101,51,122,386,0,,mcgeeja01
243,Allen Iverson,34,2TM,PG,28,24,865,136,316,.430,9,25,.360,127,291,.436,.445,104,131,.794,16,63,79,113,19,2,64,48,385,0,AS,iversal01
243,Allen Iverson,34,MEM,PG,3,0,67,15,26,.577,1,1,1.000,14,25,.560,.596,6,12,.500,1,3,4,11,1,0,7,5,37,0,,iversal01
243,Allen Iverson,34,PHI,SG,25,24,798,121,290,.417,8,24,.333,113,266,.425,.431,98,119,.824,15,60,75,102,18,2,57,43,348,0,,iversal01
244,Anthony Randolph,20,GSW,C,33,8,749,137,309,.443,1,5,.200,136,304,.447,.445,109,136,.801,73,142,215,42,28,51,49,92,384,0,,randoan01
245,Eric Maynor,22,2TM,PG,81,2,1269,154,368,.418,22,71,.310,132,297,.444,.448,52,72,.722,21,108,129,266,40,10,85,115,382,0,,maynoer01
245,Eric Maynor,22,UTA,PG,26,2,363,52,133,.391,5,24,.208,47,109,.431,.410,25,33,.758,10,28,38,81,13,2,28,33,134,0,,maynoer01
245,Eric Maynor,22,OKC,PG,55,0,906,102,235,.434,17,47,.362,85,188,.452,.470,27,39,.692,11,80,91,185,27,8,57,82,248,0,,maynoer01
246,Ben Wallace,35,DET,C,69,67,1975,158,292,.541,0,2,.000,158,290,.545,.541,65,160,.406,245,352,597,105,86,84,64,131,381,0,DPOY-17,wallabe01
247,Nicolas Batum,21,POR,SF,37,25,918,139,268,.519,54,132,.409,85,136,.625,.619,43,51,.843,32,109,141,44,24,25,27,83,375,0,,batumni01
248,Kyle Korver,28,UTA,SG,52,0,952,138,280,.493,59,110,.536,79,170,.465,.598,39,49,.796,10,101,111,89,26,12,42,76,374,0,,korveky01
249,Jared Jeffries,28,2TM,SF,70,37,1794,138,314,.439,21,71,.296,117,243,.481,.473,75,120,.625,130,158,288,101,62,71,76,203,372,0,,jeffrja01
249,Jared Jeffries,28,NYK,PF,52,37,1462,102,230,.443,20,62,.323,82,168,.488,.487,60,93,.645,99,124,223,83,53,58,62,157,284,0,,jeffrja01
249,Jared Jeffries,28,HOU,SF,18,0,332,36,84,.429,1,9,.111,35,75,.467,.435,15,27,.556,31,34,65,18,9,13,14,46,88,0,,jeffrja01
250,Lou Amundson,27,PHO,PF,79,0,1168,152,276,.551,0,1,.000,152,275,.553,.551,67,123,.545,128,218,346,31,24,73,57,169,371,0,,amundlo01
251,David Andersen,29,HOU,C,63,0,891,147,340,.432,27,78,.346,120,262,.458,.472,46,67,.687,54,154,208,44,15,12,37,119,367,0,,anderda03
252,Reggie Williams,23,GSW,SF,24,10,782,140,283,.495,33,92,.359,107,191,.560,.553,52,62,.839,18,92,110,66,23,6,29,49,365,0,,willire02
253,Keyon Dooling,29,NJN,PG,53,8,971,129,324,.398,59,157,.376,70,167,.419,.489,47,61,.770,8,46,54,135,34,0,59,82,364,0,,doolike01
254,Chuck Hayes,26,HOU,C,82,82,1773,161,329,.489,0,0,,161,329,.489,.489,36,66,.545,151,314,465,139,73,43,74,219,358,0,,hayesch01
255,Jerry Stackhouse,35,MIL,SG,42,0,855,129,316,.408,45,130,.346,84,186,.452,.479,55,69,.797,19,81,100,70,21,9,66,56,358,0,,stackje01
256,Luther Head,27,IND,SG,47,10,813,136,311,.437,37,105,.352,99,206,.481,.497,48,58,.828,6,74,80,72,18,9,54,53,357,0,,headlu01
257,Daniel Gibson,23,CLE,PG,56,10,1068,125,268,.466,71,149,.477,54,119,.454,.599,34,49,.694,13,60,73,70,25,7,36,79,355,0,,gibsoda01
258,Jarvis Hayes,28,NJN,SF,45,19,1033,138,328,.421,60,179,.335,78,149,.523,.512,14,18,.778,9,99,108,40,29,9,28,91,350,0,,hayesja01
259,Austin Daye,21,DET,SF,69,4,915,137,295,.464,29,95,.305,108,200,.540,.514,46,56,.821,34,140,174,34,25,26,48,114,349,0,,dayeau01
260,Keith Bogans,29,SAS,SF,79,50,1559,120,298,.403,70,196,.357,50,102,.490,.520,37,50,.740,25,151,176,95,45,12,53,156,347,0,,boganke01
261,Jannero Pargo,30,CHI,PG,63,5,829,132,381,.346,38,138,.275,94,243,.387,.396,42,45,.933,9,69,78,89,29,2,50,68,344,0,,pargoja01
262,Glen Davis,24,BOS,PF,54,1,933,122,279,.437,0,4,.000,122,275,.444,.437,96,138,.696,101,104,205,35,21,14,53,132,340,0,,davisgl01
263,DeAndre Jordan,21,LAC,C,70,12,1137,144,238,.605,0,2,.000,144,236,.610,.605,48,128,.375,122,230,352,21,16,62,75,152,336,0,,jordade01
264,Tyson Chandler,27,CHA,C,51,27,1163,109,190,.574,0,0,,109,190,.574,.574,115,157,.732,114,206,320,16,17,55,91,138,333,0,,chandty01
265,Zaza Pachulia,25,ATL,C,78,1,1089,120,246,.488,0,4,.000,120,242,.496,.488,93,143,.650,117,176,293,42,37,31,58,186,333,0,,pachuza01
266,Tony Allen,28,BOS,SG,54,8,889,129,253,.510,0,5,.000,129,248,.520,.510,72,119,.605,52,93,145,72,59,19,66,109,330,0,,allento01
267,Henry Walker,22,2TM,SF,35,13,768,120,232,.517,50,116,.431,70,116,.603,.625,39,49,.796,15,73,88,40,23,3,28,83,329,0,,walkebi01
267,Henry Walker,22,BOS,SF,8,0,29,3,6,.500,0,0,,3,6,.500,.500,2,2,1.000,0,5,5,3,0,0,2,4,8,0,,walkebi01
267,Henry Walker,22,NYK,SG,27,13,739,117,226,.518,50,116,.431,67,110,.609,.628,37,47,.787,15,68,83,37,23,3,26,79,321,0,,walkebi01
