Season,SeasonEndYear,Team,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,FG%,3P%,2P%,FT%,eFG%,WINS,LOSSES
2023-2024,2024,MEM,3145.0,7230.0,1071.0,3097.0,2074.0,4133.0,1316.0,1722.0,896.0,2598.0,3494.0,2025.0,673.0,501.0,1166.0,1563.0,8677.0,0.0,0.43499308437067774,0.3458185340652244,0.5018146624727801,0.7642276422764228,0.5090594744121715,27,55
2023-2024,2024,MIA,3266.0,7022.0,1022.0,2765.0,2244.0,4257.0,1478.0,1806.0,766.0,2702.0,3468.0,2116.0,617.0,280.0,969.0,1415.0,9032.0,3.0,0.4651096553688408,0.369620253164557,0.5271317829457365,0.8183831672203765,0.5378809455995442,46,36
2023-2024,2024,MIL,3538.0,7258.0,1163.0,3122.0,2375.0,4136.0,1517.0,1960.0,772.0,2850.0,3622.0,2176.0,558.0,413.0,1015.0,1574.0,9756.0,11.0,0.487462110774318,0.3725176169122357,0.5742263056092843,0.7739795918367347,0.5675806007164508,49,33
2023-2024,2024,MIN,3383.0,6974.0,1037.0,2681.0,2346.0,4293.0,1461.0,1881.0,770.0,2807.0,3577.0,2184.0,647.0,497.0,1095.0,1544.0,9264.0,0.0,0.48508746773731,0.3867959716523685,0.546470999301188,0.7767145135566188,0.5594350444508174,56,26
2023-2024,2024,NOP,3484.0,7165.0,1023.0,2673.0,2461.0,4492.0,1445.0,1873.0,852.0,2753.0,3605.0,2210.0,684.0,378.0,1018.0,1508.0,9436.0,1.0,0.4862526168876483,0.38271604938271603,0.5478628673196795,0.7714895888948211,0.5576413119330077,49,33
2023-2024,2024,NYK,3385.0,7272.0,1083.0,2936.0,2302.0,4336.0,1396.0,1789.0,1039.0,2665.0,3704.0,1998.0,612.0,336.0,1003.0,1447.0,9249.0,7.0,0.4654840484048405,0.3688692098092643,0.5309040590405905,0.7803242034656233,0.5399477447744775,50,32
2023-2024,2024,OKC,3653.0,7324.0,1090.0,2805.0,2563.0,4519.0,1451.0,1759.0,722.0,2725.0,3447.0,2223.0,694.0,538.0,970.0,1545.0,9847.0,3.0,0.4987711632987439,0.38859180035650626,0.5671608763000664,0.8249005116543491,0.573184052430366,57,25
2023-2024,2024,ORL,3318.0,6964.0,903.0,2568.0,2415.0,4396.0,1519.0,2002.0,861.0,2608.0,3469.0,2023.0,669.0,423.0,1130.0,1618.0,9058.0,2.0,0.4764503159103963,0.3516355140186916,0.5493630573248408,0.7587412587412588,0.5412837449741528,47,35
2023-2024,2024,PHI,3404.0,7331.0,992.0,2733.0,2412.0,4598.0,1597.0,1934.0,906.0,2616.0,3522.0,2041.0,694.0,492.0,924.0,1668.0,9397.0,2.0,0.4643295594052653,0.36297109403585803,0.5245759025663332,0.8257497414684591,0.5319874505524486,47,35
2023-2024,2024,PHO,3482.0,7063.0,1020.0,2671.0,2462.0,4392.0,1548.0,1915.0,831.0,2783.0,3614.0,2218.0,610.0,492.0,1156.0,1475.0,9532.0,1.0,0.4929916466090896,0.38187944590041184,0.5605646630236795,0.808355091383812,0.5651989239699844,49,33
2023-2024,2024,POR,3227.0,7356.0,939.0,2723.0,2288.0,4633.0,1329.0,1680.0,1036.0,2469.0,3505.0,1894.0,627.0,354.0,1182.0,1654.0,8722.0,0.0,0.438689505165851,0.3448402497245685,0.49384847830779194,0.7910714285714285,0.5025149537792278,21,61
2023-2024,2024,SAC,3553.0,7455.0,1178.0,3219.0,2375.0,4236.0,1274.0,1710.0,888.0,2719.0,3607.0,2324.0,625.0,342.0,1029.0,1632.0,9558.0,26.0,0.47659289067739774,0.36595215905560735,0.5606704438149197,0.7450292397660818,0.5556002682763246,46,36
2023-2024,2024,SAS,3438.0,7436.0,1036.0,2983.0,2402.0,4453.0,1280.0,1637.0,849.0,2778.0,3627.0,2449.0,584.0,520.0,1198.0,1414.0,9192.0,3.0,0.4623453469607316,0.3473013744552464,0.5394116326072311,0.7819181429444105,0.5320064550833782,22,60
2023-2024,2024,TOR,3466.0,7356.0,942.0,2712.0,2524.0,4644.0,1339.0,1772.0,891.0,2607.0,3498.0,2335.0,634.0,388.0,1101.0,1509.0,9213.0,4.0,0.4711799891245242,0.3473451327433628,0.5434969853574505,0.7556433408577878,0.5352093529091898,25,57
2023-2024,2024,UTA,3443.0,7371.0,1060.0,2993.0,2383.0,4378.0,1538.0,1853.0,1002.0,2725.0,3727.0,2232.0,537.0,458.0,1228.0,1523.0,9484.0,1.0,0.46710080043413377,0.35415970598062146,0.5443124714481499,0.8300053966540745,0.5390042056708724,31,51
2023-2024,2024,WAS,3523.0,7493.0,1015.0,2915.0,2508.0,4578.0,1266.0,1657.0,755.0,2613.0,3368.0,2288.0,623.0,415.0,1111.0,1637.0,9327.0,1.0,0.4701721606833044,0.3481989708404803,0.5478374836173001,0.764031382015691,0.5379020419057787,15,67
