Season,SeasonEndYear,Team,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,FG%,3P%,2P%,FT%,eFG%,WINS,LOSSES
2009-2010,2010,MIA,2984.0,6518.0,494.0,1426.0,2490.0,5092.0,1452.0,1931.0,875.0,2553.0,3428.0,1548.0,605.0,457.0,1011.0,1710.0,7914.0,0.0,0.4578091439091746,0.34642356241234223,0.4890023566378633,0.7519419989642672,0.4957042037434796,47.0,35.0
2009-2010,2010,MIL,3050.0,6998.0,645.0,1813.0,2405.0,5185.0,1264.0,1675.0,965.0,2560.0,3525.0,1740.0,580.0,385.0,1040.0,1823.0,8009.0,0.0,0.43583881108888256,0.3557639271924986,0.46383799421407906,0.7546268656716418,0.481923406687625,46.0,36.0
2009-2010,2010,MIN,3106.0,6923.0,403.0,1181.0,2703.0,5742.0,1436.0,1926.0,962.0,2556.0,3518.0,1626.0,597.0,306.0,1280.0,1699.0,8051.0,0.0,0.4486494294381049,0.34123624047417445,0.47074190177638453,0.7455867082035307,0.47775530839231545,15.0,67.0
2009-2010,2010,NJN,2813.0,6554.0,377.0,1185.0,2436.0,5369.0,1572.0,2015.0,897.0,2358.0,3255.0,1540.0,573.0,393.0,1108.0,1643.0,7575.0,2.0,0.42920353982300885,0.3181434599156118,0.45371577574967403,0.7801488833746898,0.4579646017699115,12.0,70.0
2009-2010,2010,NOH,3178.0,6842.0,571.0,1572.0,2607.0,5270.0,1293.0,1661.0,852.0,2450.0,3302.0,1828.0,625.0,300.0,1049.0,1606.0,8220.0,2.0,0.4644840689856767,0.36323155216284986,0.49468690702087287,0.7784467188440698,0.5062116340251388,37.0,45.0
2009-2010,2010,NYK,3127.0,6876.0,743.0,2145.0,2384.0,4731.0,1376.0,1759.0,836.0,2477.0,3313.0,1772.0,586.0,305.0,1101.0,1638.0,8373.0,1.0,0.4547702152414194,0.3463869463869464,0.5039103783555273,0.7822626492325184,0.5087987201861548,29.0,53.0
2009-2010,2010,OKC,3063.0,6629.0,418.0,1229.0,2645.0,5400.0,1778.0,2210.0,960.0,2607.0,3567.0,1639.0,654.0,481.0,1164.0,1743.0,8322.0,1.0,0.4620606426308644,0.34011391375101707,0.4898148148148148,0.8045248868778281,0.4935887765877206,50.0,32.0
2009-2010,2010,ORL,3005.0,6394.0,841.0,2241.0,2164.0,4153.0,1575.0,2176.0,810.0,2736.0,3546.0,1615.0,512.0,456.0,1117.0,1629.0,8426.0,0.0,0.46997184860807006,0.37527889335118253,0.5210691066698772,0.7238051470588235,0.5357366280888333,59.0,23.0
2009-2010,2010,PHI,3087.0,6706.0,474.0,1381.0,2613.0,5325.0,1366.0,1808.0,941.0,2421.0,3362.0,1723.0,667.0,439.0,1135.0,1677.0,8014.0,0.0,0.4603340292275574,0.3432295438088342,0.49070422535211267,0.7555309734513275,0.4956755144646585,27.0,55.0
2009-2010,2010,PHO,3339.0,6788.0,730.0,1770.0,2609.0,5018.0,1631.0,2117.0,910.0,2616.0,3526.0,1912.0,479.0,418.0,1157.0,1713.0,9039.0,0.0,0.4918974661166765,0.4124293785310734,0.5199282582702272,0.7704298535663675,0.5456688273423689,54.0,28.0
2009-2010,2010,POR,2974.0,6453.0,491.0,1388.0,2483.0,5065.0,1606.0,2033.0,913.0,2383.0,3296.0,1674.0,523.0,350.0,945.0,1715.0,8045.0,0.0,0.46087091275375797,0.3537463976945245,0.49022704837117476,0.7899655681259223,0.49891523322485665,50.0,32.0
2009-2010,2010,SAC,3144.0,6895.0,482.0,1383.0,2662.0,5512.0,1430.0,1969.0,977.0,2518.0,3495.0,1679.0,564.0,366.0,1165.0,1827.0,8200.0,2.0,0.45598259608411895,0.3485177151120752,0.48294629898403485,0.7262569832402235,0.4909354604786077,25.0,57.0
2009-2010,2010,SAS,3150.0,6659.0,554.0,1547.0,2596.0,5112.0,1458.0,1969.0,887.0,2621.0,3508.0,1829.0,516.0,381.0,1062.0,1669.0,8312.0,0.0,0.4730440006006908,0.3581124757595346,0.5078247261345853,0.7404773996952768,0.5146418381138309,50.0,32.0
2009-2010,2010,TOR,3199.0,6631.0,518.0,1397.0,2681.0,5234.0,1618.0,2118.0,806.0,2507.0,3313.0,1804.0,469.0,384.0,1057.0,1819.0,8534.0,0.0,0.48243100588146587,0.3707945597709377,0.5122277416889568,0.7639282341831917,0.5214899713467048,40.0,42.0
2009-2010,2010,UTA,3227.0,6575.0,439.0,1207.0,2788.0,5368.0,1654.0,2233.0,872.0,2588.0,3460.0,2187.0,675.0,400.0,1196.0,1859.0,8547.0,0.0,0.49079847908745244,0.3637116818558409,0.5193740685543964,0.7407075682937752,0.5241825095057034,53.0,29.0
2009-2010,2010,WAS,3008.0,6700.0,432.0,1225.0,2576.0,5475.0,1444.0,1895.0,966.0,2458.0,3424.0,1557.0,493.0,421.0,1158.0,1752.0,7892.0,1.0,0.448955223880597,0.3526530612244898,0.47050228310502284,0.7620052770448549,0.4811940298507463,26.0,56.0
