Season,SeasonEndYear,Team,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,FG%,3P%,2P%,FT%,eFG%,WINS,LOSSES
2019-2020,2020,HOU,2936.0,6512.0,1126.0,3261.0,1810.0,3251.0,1484.0,1876.0,704.0,2484.0,3188.0,1557.0,627.0,371.0,1021.0,1566.0,8482.0,12.0,0.45085995085995084,0.3452928549524686,0.556751768686558,0.7910447761194029,0.5373157248157249,44.0,28.0
2019-2020,2020,IND,3075.0,6457.0,743.0,2046.0,2332.0,4411.0,1096.0,1393.0,636.0,2489.0,3125.0,1888.0,543.0,376.0,925.0,1445.0,7989.0,4.0,0.4762273501626142,0.36314760508308896,0.5286783042394015,0.7867910983488873,0.5337618088895772,45.0,28.0
2019-2020,2020,LAC,2992.0,6425.0,895.0,2410.0,2097.0,4015.0,1498.0,1894.0,767.0,2664.0,3431.0,1708.0,511.0,338.0,999.0,1594.0,8377.0,1.0,0.4656809338521401,0.37136929460580914,0.5222914072229141,0.7909186906019008,0.535330739299611,49.0,23.0
2019-2020,2020,LAL,3006.0,6269.0,782.0,2242.0,2224.0,4027.0,1260.0,1728.0,757.0,2490.0,3247.0,1803.0,612.0,468.0,1041.0,1471.0,8054.0,13.0,0.47950231296857554,0.3487957181088314,0.5522721629004221,0.7291666666666666,0.5418727069708087,52.0,19.0
2019-2020,2020,MEM,3106.0,6634.0,798.0,2297.0,2308.0,4337.0,1212.0,1589.0,754.0,2643.0,3397.0,1965.0,576.0,398.0,1065.0,1546.0,8222.0,3.0,0.4681941513415737,0.347409664780148,0.5321650910767812,0.7627438640654499,0.5283388604160386,34.0,39.0
2019-2020,2020,MIA,2880.0,6160.0,979.0,2584.0,1901.0,3576.0,1440.0,1840.0,620.0,2619.0,3239.0,1892.0,547.0,332.0,1018.0,1501.0,8179.0,6.0,0.4675324675324675,0.37886996904024767,0.531599552572707,0.782608695652174,0.5469967532467532,44.0,29.0
2019-2020,2020,MIL,3160.0,6638.0,1007.0,2840.0,2153.0,3798.0,1336.0,1800.0,691.0,3083.0,3774.0,1889.0,526.0,429.0,1069.0,1431.0,8663.0,4.0,0.476047002109069,0.3545774647887324,0.5668773038441285,0.7422222222222222,0.5518981620970171,56.0,17.0
2019-2020,2020,MIN,2586.0,5865.0,853.0,2540.0,1733.0,3325.0,1223.0,1624.0,675.0,2193.0,2868.0,1525.0,555.0,362.0,943.0,1370.0,7248.0,2.0,0.440920716112532,0.3358267716535433,0.521203007518797,0.7530788177339901,0.5136402387041773,19.0,45.0
2019-2020,2020,NOP,3065.0,6598.0,982.0,2656.0,2083.0,3942.0,1229.0,1687.0,797.0,2551.0,3348.0,1932.0,539.0,358.0,1143.0,1524.0,8341.0,4.0,0.4645347074871173,0.3697289156626506,0.5284119736174531,0.7285121517486662,0.5389511973325251,30.0,42.0
2019-2020,2020,NYK,2638.0,5896.0,631.0,1872.0,2007.0,4024.0,1076.0,1550.0,795.0,2274.0,3069.0,1456.0,504.0,313.0,914.0,1464.0,6983.0,1.0,0.44742198100407055,0.3370726495726496,0.49875745526838966,0.6941935483870968,0.5009328358208955,21.0,45.0
2019-2020,2020,OKC,2879.0,6156.0,770.0,2171.0,2109.0,3985.0,1422.0,1787.0,593.0,2495.0,3088.0,1562.0,550.0,353.0,935.0,1390.0,7950.0,1.0,0.4676738141650422,0.3546752648549056,0.5292346298619824,0.795747062115277,0.530214424951267,44.0,28.0
2019-2020,2020,ORL,2871.0,6468.0,807.0,2354.0,2064.0,4114.0,1282.0,1656.0,751.0,2498.0,3249.0,1747.0,599.0,396.0,889.0,1336.0,7831.0,2.0,0.44387755102040816,0.34282073067119795,0.5017015070491007,0.7741545893719807,0.5062615955473099,33.0,40.0
2019-2020,2020,PHI,3000.0,6417.0,848.0,2307.0,2152.0,4110.0,1236.0,1638.0,764.0,2553.0,3317.0,1884.0,586.0,389.0,985.0,1529.0,8084.0,6.0,0.4675081813931744,0.36757693974859124,0.5236009732360097,0.7545787545787546,0.5335826710300764,43.0,30.0
2019-2020,2020,PHO,3006.0,6429.0,831.0,2320.0,2175.0,4109.0,1451.0,1740.0,712.0,2465.0,3177.0,1987.0,559.0,290.0,1037.0,1609.0,8294.0,2.0,0.46756882874475036,0.3581896551724138,0.5293258700413725,0.8339080459770115,0.5321978534764349,,
2019-2020,2020,POR,3122.0,6749.0,952.0,2525.0,2170.0,4224.0,1312.0,1632.0,754.0,2599.0,3353.0,1525.0,465.0,451.0,920.0,1606.0,8508.0,1.0,0.46258704993332345,0.37702970297029703,0.5137310606060606,0.803921568627451,0.5331160171877315,35.0,39.0
2019-2020,2020,SAC,2943.0,6364.0,914.0,2511.0,2029.0,3853.0,1127.0,1464.0,695.0,2372.0,3067.0,1713.0,556.0,293.0,990.0,1595.0,7927.0,0.0,0.46244500314267756,0.3639984070091597,0.5266026472878277,0.769808743169399,0.5342551854179761,31.0,41.0
2019-2020,2020,SAS,2995.0,6350.0,760.0,2021.0,2235.0,4329.0,1348.0,1664.0,640.0,2530.0,3170.0,1751.0,518.0,390.0,868.0,1377.0,8098.0,0.0,0.4716535433070866,0.376051459673429,0.5162855162855163,0.8100961538461539,0.531496062992126,32.0,39.0
2019-2020,2020,TOR,2897.0,6331.0,995.0,2663.0,1902.0,3668.0,1329.0,1670.0,685.0,2583.0,3268.0,1816.0,636.0,358.0,1011.0,1559.0,8118.0,2.0,0.45758963828779026,0.37363875328576795,0.5185387131952017,0.795808383233533,0.5361712209761491,53.0,19.0
2019-2020,2020,UTA,2886.0,6130.0,963.0,2537.0,1923.0,3593.0,1278.0,1641.0,656.0,2577.0,3233.0,1615.0,438.0,292.0,1045.0,1468.0,8013.0,0.0,0.47079934747145186,0.3795821836815136,0.5352073476203729,0.7787934186471663,0.549347471451876,44.0,28.0
2019-2020,2020,WAS,2990.0,6544.0,864.0,2345.0,2126.0,4199.0,1394.0,1770.0,732.0,2295.0,3027.0,1801.0,574.0,309.0,975.0,1634.0,8238.0,0.0,0.4569070904645477,0.36844349680170574,0.5063110264348655,0.7875706214689265,0.5229217603911981,25.0,47.0
