Season,SeasonEndYear,Team,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,FG%,3P%,2P%,FT%,eFG%,WINS,LOSSES
2016-2017,2017,LAL,3224.0,7164.0,730.0,2110.0,2494.0,5054.0,1397.0,1853.0,933.0,2636.0,3569.0,1716.0,674.0,320.0,1193.0,1698.0,8575.0,3.0,0.4500279173646008,0.3459715639810427,0.4934705184012663,0.7539125742039935,0.5009771077610273,26.0,56.0
2016-2017,2017,MEM,2984.0,6854.0,767.0,2169.0,2217.0,4685.0,1504.0,1918.0,886.0,2621.0,3507.0,1744.0,653.0,344.0,1019.0,1840.0,8239.0,2.0,0.43536620951269334,0.35361917934532044,0.4732123799359658,0.7841501564129302,0.491318937846513,43.0,39.0
2016-2017,2017,MIA,3202.0,7037.0,808.0,2213.0,2394.0,4824.0,1248.0,1768.0,872.0,2705.0,3577.0,1742.0,588.0,469.0,1033.0,1680.0,8460.0,0.0,0.4550234474918289,0.36511522819701764,0.4962686567164179,0.7058823529411765,0.5124342759698736,41.0,41.0
2016-2017,2017,MIL,3182.0,6715.0,720.0,1946.0,2462.0,4769.0,1413.0,1839.0,723.0,2589.0,3312.0,1984.0,666.0,436.0,1096.0,1660.0,8497.0,4.0,0.47386448250186153,0.3699897225077081,0.5162507863283707,0.768352365415987,0.527475800446761,42.0,40.0
2016-2017,2017,MIN,3235.0,6922.0,601.0,1723.0,2634.0,5199.0,1586.0,1986.0,938.0,2540.0,3478.0,1940.0,654.0,370.0,1099.0,1646.0,8657.0,2.0,0.46735047674082636,0.3488102147417295,0.5066358915175996,0.798590130916415,0.5107627853221612,31.0,51.0
2016-2017,2017,NOP,3210.0,7130.0,768.0,2196.0,2442.0,4934.0,1368.0,1825.0,703.0,2879.0,3582.0,1869.0,638.0,453.0,1012.0,1490.0,8556.0,1.0,0.45021037868162694,0.34972677595628415,0.4949331171463316,0.7495890410958904,0.5040673211781206,34.0,48.0
2016-2017,2017,NYK,3244.0,7256.0,704.0,2022.0,2540.0,5234.0,1364.0,1731.0,983.0,2723.0,3706.0,1786.0,581.0,455.0,1081.0,1668.0,8556.0,0.0,0.44707828004410144,0.34817012858555885,0.4852884982804738,0.7879838243789717,0.4955898566703418,31.0,51.0
2016-2017,2017,OKC,3237.0,7169.0,692.0,2116.0,2545.0,5053.0,1575.0,2113.0,1002.0,2821.0,3823.0,1721.0,648.0,408.0,1199.0,1715.0,8741.0,42.0,0.4515274096805691,0.3270321361058601,0.5036611913714625,0.7453857075248462,0.4997907657971823,47.0,35.0
2016-2017,2017,ORL,3139.0,7133.0,701.0,2139.0,2438.0,4994.0,1309.0,1753.0,807.0,2734.0,3541.0,1820.0,580.0,396.0,1053.0,1584.0,8288.0,5.0,0.4400672928641525,0.3277232351566152,0.4881858229875851,0.7467199087278951,0.4892051030421982,29.0,53.0
2016-2017,2017,PHI,3088.0,6992.0,831.0,2443.0,2257.0,4549.0,1393.0,1806.0,807.0,2706.0,3513.0,1949.0,692.0,420.0,1310.0,1793.0,8400.0,0.0,0.4416475972540046,0.3401555464592714,0.4961530006594856,0.7713178294573644,0.5010726544622426,28.0,54.0
2016-2017,2017,PHO,3270.0,7260.0,615.0,1854.0,2655.0,5406.0,1676.0,2159.0,976.0,2712.0,3688.0,1604.0,673.0,399.0,1223.0,2030.0,8831.0,1.0,0.45041322314049587,0.33171521035598706,0.4911209766925638,0.776285317276517,0.4927685950413223,,
2016-2017,2017,POR,3243.0,7059.0,852.0,2272.0,2391.0,4787.0,1513.0,1940.0,830.0,2750.0,3580.0,1733.0,574.0,408.0,1077.0,1736.0,8851.0,0.0,0.4594135146621334,0.375,0.4994777522456653,0.7798969072164949,0.5197620059498512,41.0,41.0
2016-2017,2017,SAC,3105.0,6734.0,737.0,1960.0,2368.0,4774.0,1483.0,1913.0,715.0,2652.0,3367.0,1844.0,627.0,324.0,1157.0,1667.0,8430.0,3.0,0.4610929610929611,0.3760204081632653,0.49602010892333476,0.775222164140094,0.5158152658152658,32.0,50.0
2016-2017,2017,SAS,3222.0,6864.0,753.0,1927.0,2469.0,4937.0,1440.0,1806.0,821.0,2777.0,3598.0,1954.0,655.0,484.0,1057.0,1498.0,8637.0,0.0,0.46940559440559443,0.3907628437986507,0.5001012760785902,0.7973421926910299,0.524256993006993,61.0,21.0
2016-2017,2017,TOR,3211.0,6918.0,725.0,1996.0,2486.0,4922.0,1615.0,2028.0,871.0,2676.0,3547.0,1517.0,677.0,400.0,969.0,1708.0,8762.0,1.0,0.4641514888696155,0.3632264529058116,0.5050792360828932,0.7963510848126233,0.5165510263081815,51.0,31.0
2016-2017,2017,UTA,3033.0,6515.0,791.0,2128.0,2242.0,4387.0,1401.0,1875.0,771.0,2774.0,3545.0,1651.0,550.0,410.0,1060.0,1545.0,8258.0,0.0,0.4655410590943975,0.3717105263157895,0.5110553909277411,0.7472,0.5262471220260936,51.0,31.0
2016-2017,2017,WAS,3388.0,7137.0,756.0,2030.0,2632.0,5107.0,1421.0,1812.0,843.0,2671.0,3514.0,1956.0,693.0,336.0,1103.0,1745.0,8953.0,0.0,0.4747092615945075,0.3724137931034483,0.5153710593303309,0.7842163355408388,0.5276726916071178,49.0,33.0
